1942;1299;PA;59959;00033;4102120;QA TRANCHET AVES LIG FAT QUAL 180G ;000004;000010;00;20190430;ULJA1817;GE01P765;PL;000002;00001739393
1942;1299;PA;59959;00058;4102205;QA PEITO DE PERU FAT QUALITA 180G  ;000003;000010;00;20190430;ULJA1817;GE01P86A;PL;000002;00001739395
1942;1299;PA;59959;00065;0104029;QA PEITO PERU CASCA LIGHT QUALIT KG;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001737948
1942;1299;PA;59959;00094;1186023;QA LOMBO CANADENSE QUALITA 180G    ;000001;000015;00;20190430;GE01W071;GE01W071;PL;000001;00001739124
1942;1299;PA;59959;00095;1186025;QA PRESUNTO COZ QUALITA 180G       ;000001;000015;00;20190430;GE01W071;GE01W071;PL;000001;00001739126
1942;1299;PA;59959;00096;1186026;QA MORTADELA QUALITA 180G          ;000001;000015;00;20190430;GE01W071;GE01W071;PL;000001;00001739128
1942;1299;PA;70674;00054;0080262;QJ CAMEMBERT MONTAG S.VCTE FORMA   ;000005;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001737930
1942;1299;PA;70674;00182;0347204;QJ CAMEMBLEU SAO VICENTE           ;000005;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738186
1942;1299;PA;71434;00184;4231714;MORT LIGHT CERATT PECA KG          ;000002;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001739412
1942;1299;PA;71434;01489;0471657;PRES CONTADINO FIORUCCI S/O KG     ;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001738213
1942;1299;PA;71434;01642;0483612;PEITO FGO NATURAL CERATTI PC       ;000003;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738223
1942;1299;PA;71434;01653;0487740;SALS C/ ALHO CERATTI KG            ;000004;000001;00;20190430;ULJA1817;GE01P765;PL;000004;00001738230
1942;1299;PA;71434;01657;0617949;SALSICHAO C/AZEITONA CERATTI KG    ;000003;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738258
1942;1299;PA;71434;01670;0023214;SALS VIENA CERATTI                 ;000003;000001;00;20190430;GE01W071;GE01W071;PL;000003;00001737867
1942;1299;PA;71434;01701;0115858;SALS APERITIVO CERATTI             ;000004;000001;00;20190430;ULJA1817;GE01P765;PL;000004;00001737955
1942;1299;PA;71434;01731;1236941;PEITO FGO CERATTI PECA KG          ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001739164
1942;1299;PA;71434;01760;1434958;PRESUNTO PARMA S/OSSO FONTANA KG   ;000007;000001;00;20190430;GE01W071;GE01W071;PL;000007;00001739210
1942;1299;PA;71434;01762;1434965;PRES SAN DANIELE S/OSSO FONTANA  KG;000007;000001;00;20190430;GE01W071;GE01W071;PL;000007;00001739211
1942;1299;PA;73960;05578;0215022;QJ BRIE FRAC PAYSAN BRETON         ;000004;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738086
1942;1299;PA;75141;00566;0031943;PEITO DEF FGO LIGTH SEARA PECA KG  ;000005;000001;00;20190430;GE01W071;GE01W071;PL;000005;00001737886
1942;1299;PA;75141;00574;4218913;PRES COZ MAGRO SEARA PECA KG 6300  ;000013;000001;00;20190430;GE01W071;GE01W071;PL;000013;00001739411
1942;1299;PA;75141;00603;1559019;FINESSE DE PERU SEARA KG           ;000002;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001739228
1942;1299;PA;75141;00619;1068042;PEITO DE PERU FAT FIN E SOLTO 200GR;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001738439
1942;1299;PA;75141;00740;2163994;PRES DEFUMADO SEARA GOURMET KG     ;000005;000001;00;20190430;GE01W071;GE01W071;PL;000005;00001739272
1942;1299;PA;75141;00785;1187669;COPA SEARA GOURMET KG              ;000006;000001;00;20190430;ULJA1817;GE01P765;PL;000003;00001739134
1942;1299;PA;75141;00811;1091814;PEITO DE PERU SEARA FAT 200G       ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001738501
1942;1299;PA;75146;00009;0418652;SALAME ITA MINI HANS PECA          ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001738195
1942;1299;PA;79009;04594;1129720;QJ INGLES CHEDDAR JOSEPH 200G      ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001738754
1942;1299;PA;79009;04625;7633287;QJ INGLES CHEDDAR KG               ;000018;000001;00;20190430;GE01W071;GE01W071;PL;000018;00001739599
1942;1299;PA;81697;00201;0058933;QJ GRUYERE QUATA                   ;000015;000001;00;20190430;GE01W071;GE01W071;PL;000015;00001737911
1942;1299;PA;81697;00240;1597912;QJ ESTEPE QUATA PECA             KG;000013;000001;00;20190430;GE01W071;GE01W071;PL;000013;00001739238
1942;1299;PA;81697;00500;1597868;QJ REINO QUATA LT                KG;000015;000001;00;20190430;GE01W071;GE01W071;PL;000015;00001739236
1942;1299;PA;81697;01686;0211055;QJ TIPO BRIE QUATA KG              ;000002;000001;00;20190430;GE01W071;GE01W071;PL;000002;00001738080
1942;1299;PA;84426;00066;1066818;QJ MUSS COMUM BALKIS PECA          ;000023;000001;00;20190430;GE01W071;GE01W071;PL;000023;00001738433
1942;1299;PA;84426;00141;0043717;QJ FRA BRIE PRESIDENT 60           ;000015;000001;00;20190430;GE01W071;GE01W071;PL;000015;00001737894
1942;1299;PA;84426;00144;1390902;QJ EMENTAL PRESIDENT               ;000006;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001739194
1942;1299;PA;84426;00159;2034904;QJ PRATO PRESIDENT PC              ;000014;000001;00;20190430;GE01W071;GE01W071;PL;000014;00001739260
1942;1299;PA;84426;00248;7581922;QJ GRUYERE PRESIDENT  KG           ;000011;000001;00;20190430;GE01W071;GE01W071;PL;000011;00001739589
1942;1299;PA;84426;00249;7581939;QJ GOUDA PRESIDENT KG              ;000005;000001;00;20190430;GE01W071;GE01W071;PL;000005;00001739590
1942;1299;PA;07940;00819;1089547;COSTELA DEF KASSEL KG              ;000009;000001;00;20190430;GE01W071;GE01W071;PL;000009;00001738499
1942;1299;PA;08470;03061;0024082;LING CALAB DEF AURORA GNEL      KG ;000001;000025;00;20190430;GE01W071;GE01W071;PL;000001;00001737873
1942;1299;PA;08470;03218;0079471;BACON TABLETE AURORA CRY         KG;000002;000005;00;20190430;ULJA1817;GE01P765;PL;000001;00001737926
